sequence_id	orthogroup_id	species_id	topAnnotation_sseqid	topAnnotation_evalue	topAnnotation_bitscore	topAnnotation_staxids	topAnnotation_title	topTaxon_sseqid	topTaxon_evalue	topTaxon_bitscore	topTaxon_staxids	topTaxon_title
Acropora_digitifera_SLJPv2___s0059.g79.t1	OG0010565	Acropora_digitifera_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_echinata_SLJPv1___s0021.g159.t1	OG0010565	Acropora_echinata_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_florida_SLJPv1___s0033.g116.t1	OG0010565	Acropora_florida_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_gemmifera_SLJPv1___s0029.g62.t1	OG0010565	Acropora_gemmifera_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_hyacinthus_SLJPv1___s0015.g28.t1	OG0010565	Acropora_hyacinthus_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_intermedia_SLJPv1___s0103.g42.t1	OG0010565	Acropora_intermedia_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_microphthalma_SLJPv1___s0014.g67.t1	OG0010565	Acropora_microphthalma_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_muricata_SLJPv1___s0089.g27.t1	OG0010565	Acropora_muricata_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_muricata_XSCSv1___transcript_HQ_E2_1_transcript24812_f2p0_1154_m.628	OG0010565	Acropora_muricata_XSCSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_nasuta_SLJPv1___s0032.g93.t1	OG0010565	Acropora_nasuta_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_selago_SLJPv1___s0002.g156.t1	OG0010565	Acropora_selago_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_tenuis_SLJPv1___s0029.g162.t1	OG0010565	Acropora_tenuis_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_yongei_SLJPv1___s0018.g28.t1	OG0010565	Acropora_yongei_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Amplexidiscus_fenestrafer_MSMEv1___evm.model.scaffold_55.15	OG0010565	Amplexidiscus_fenestrafer_MSMEv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Astreopora_myriophthalma_SLJPv2___sc0000056.g0105.t1	OG0010565	Astreopora_myriophthalma_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Astreopora_sp_REEFv1___2943	OG0010565	Astreopora_sp_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Corynactis_australis_JBAUv1___GELM01025619.1.p1	OG0010565	Corynactis_australis_JBAUv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ctenactis_echinata_NAJPv1___GDZV01003176.1.p1	OG0010565	Ctenactis_echinata_NAJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Discosoma_sp_MSMEv1___evm.model.scaffold_10.76	OG0010565	Discosoma_sp_MSMEv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fungia_scutaria_REEFv1___75130	OG0010565	Fungia_scutaria_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fungia_spp_REEFv1___m2b.760.m1	OG0010565	Fungia_spp_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Goniastrea_aspera_REEFv1___m1b.21763.m1	OG0010565	Goniastrea_aspera_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Madracis_auretenra_REEFv1___2962	OG0010565	Madracis_auretenra_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montastraea_cavernosa_REEFv1___44400	OG0010565	Montastraea_cavernosa_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montastrea_cavernosa_FGUSv2___14337-RA	OG0010565	Montastrea_cavernosa_FGUSv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_cactus_SLJPv2___sc0000082.g0033.t1	OG0010565	Montipora_cactus_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_capitata_KBHIv3___RNAseq.g49306.t2	OG0010565	Montipora_capitata_KBHIv3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_capitata_WTHIv1.1___g12989.t1	OG0010565	Montipora_capitata_WTHIv1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_efflorescens_SLJPv2___sc0000051.g0034.t1	OG0010565	Montipora_efflorescens_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Orbicella_faveolata_NAPAv1___XP_020605173.1	OG0010565	Orbicella_faveolata_NAPAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Platygyra_carnosus_REEFv1___47439	OG0010565	Platygyra_carnosus_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Platygyra_sinensis_SDTHv1___evm.model.contig_27813.11	OG0010565	Platygyra_sinensis_SDTHv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_acuta_KBHIv2___RNAseq.g25904.t1	OG0010565	Pocillopora_acuta_KBHIv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_acuta_LBIDv1___TCONS_00021376.p1	OG0010565	Pocillopora_acuta_LBIDv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_cf_effusa_NAPFv3___00007772	OG0010565	Pocillopora_cf_effusa_NAPFv3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_damicornis_SIPAv1___00015125-RA	OG0010565	Pocillopora_damicornis_SIPAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_damicornis_XSCSv1___transcript_HQ_P2_transcript19260_f2p0_1146_m.897	OG0010565	Pocillopora_damicornis_XSCSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_meandrina_KBHIv1___RNAseq.g1495.t2a	OG0010565	Pocillopora_meandrina_KBHIv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_verrucosa_XSCSv1___transcript_HQ_E1_1_transcript18322_f2p0_1352_m.1145	OG0010565	Pocillopora_verrucosa_XSCSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_astreoides_BBBMv1___49246-RA	OG0010565	Porites_astreoides_BBBMv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_australiensis_SLJPv1___s0064.g22.t1	OG0010565	Porites_australiensis_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_compressa_KBHIv1___RNAseq.g13644.t1	OG0010565	Porites_compressa_KBHIv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_evermanni_NAPFv1___00014333	OG0010565	Porites_evermanni_NAPFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_lobata_NAPFv3___00004888	OG0010565	Porites_lobata_NAPFv3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_lobata_REEFv1___18071	OG0010565	Porites_lobata_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_lutea_OIAUv1.1___Sc0000089.24	OG0010565	Porites_lutea_OIAUv1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_rus_NAIDv1___15227_t	OG0010565	Porites_rus_NAIDv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pseudodiploria_strigosa_REEFv1___7512	OG0010565	Pseudodiploria_strigosa_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rhodactis_indosinensis_NATWv1___GELO01047751.1.p1	OG0010565	Rhodactis_indosinensis_NATWv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ricordea_yuma_NAAUv1___GELN01016262.1.p1	OG0010565	Ricordea_yuma_NAAUv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Seriatopora_hystrix_REEFv1___52228	OG0010565	Seriatopora_hystrix_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Seriatopora_hystrix_REEFv1___52229	OG0010565	Seriatopora_hystrix_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___13723	OG0010565	Stylophora_pistillata_GAJOv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_acuminata_SLJPv1___s0044.g55.t1	OG0010567	Acropora_acuminata_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_awi_SLJPv1___s0077.g10.t1	OG0010567	Acropora_awi_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_cytherea_SLJPv1___s0054.g12.t1	OG0010567	Acropora_cytherea_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_digitifera_SLJPv2___s0035.g98.t1	OG0010567	Acropora_digitifera_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_echinata_SLJPv1___s0027.g175.t1	OG0010567	Acropora_echinata_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_florida_SLJPv1___s0002.g118.t1	OG0010567	Acropora_florida_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_gemmifera_SLJPv1___s0027.g92.t1	OG0010567	Acropora_gemmifera_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_hyacinthus_SLJPv1___s0130.g25.t1	OG0010567	Acropora_hyacinthus_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_intermedia_SLJPv1___s0029.g84.t1	OG0010567	Acropora_intermedia_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_microphthalma_SLJPv1___s0009.g81.t1	OG0010567	Acropora_microphthalma_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_millepora_JSIDv2.1___XP_029208394.2	OG0010567	Acropora_millepora_JSIDv2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_muricata_SLJPv1___s0133.g53.t1	OG0010567	Acropora_muricata_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_nasuta_SLJPv1___s0016.g154.t1	OG0010567	Acropora_nasuta_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_selago_SLJPv1___s0011.g70.t1	OG0010567	Acropora_selago_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_tenuis_SLJPv1___s0030.g102.t1	OG0010567	Acropora_tenuis_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Actinia_equina_RHUKv1___evm.utg7145.46	OG0010567	Actinia_equina_RHUKv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Amplexidiscus_fenestrafer_MSMEv1___evm.model.scaffold_119.20	OG0010567	Amplexidiscus_fenestrafer_MSMEv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Anthopleura_elegantissima_REEFv1___58885	OG0010567	Anthopleura_elegantissima_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Astreopora_myriophthalma_SLJPv2___sc0000022.g0108.t1	OG0010567	Astreopora_myriophthalma_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Astreopora_sp_REEFv1___28583	OG0010567	Astreopora_sp_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Corynactis_australis_JBAUv1___GELM01037402.1.p1	OG0010567	Corynactis_australis_JBAUv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ctenactis_echinata_NAJPv1___GDZV01012852.1.p1	OG0010567	Ctenactis_echinata_NAJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dipsastraea_lizardensis_NAJPv1___GDZU01023427.1.p1	OG0010567	Dipsastraea_lizardensis_NAJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Exaiptasia_diaphana_CC7v1___AIPGENE18340	OG0010567	Exaiptasia_diaphana_CC7v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fungia_scutaria_REEFv1___1358	OG0010567	Fungia_scutaria_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fungia_spp_REEFv1___m4.23331.m1	OG0010567	Fungia_spp_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Galaxea_fascicularis_REEFv1___m1.15340.m1	OG0010567	Galaxea_fascicularis_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Madracis_auretenra_REEFv1___3149	OG0010567	Madracis_auretenra_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montastraea_cavernosa_REEFv1___5712	OG0010567	Montastraea_cavernosa_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montastrea_cavernosa_FGUSv2___14423-RA	OG0010567	Montastrea_cavernosa_FGUSv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_cactus_SLJPv2___sc0000002.g0092.t1	OG0010567	Montipora_cactus_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_capitata_KBHIv3___TS.g38060.t2	OG0010567	Montipora_capitata_KBHIv3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_efflorescens_SLJPv2___sc0000057.g0086.t1	OG0010567	Montipora_efflorescens_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Orbicella_faveolata_NAPAv1___XP_020616323.1	OG0010567	Orbicella_faveolata_NAPAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pachyseris_speciosa_OIAUv0.12___0.1.m1.62655.m1	OG0010567	Pachyseris_speciosa_OIAUv0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Palythoa_variabilis_PCBRv1___GCVI01016251.1.p1	OG0010567	Palythoa_variabilis_PCBRv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Palythoa_variabilis_PCBRv1___GCVI01016252.1.p1	OG0010567	Palythoa_variabilis_PCBRv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Platygyra_sinensis_SDTHv1___evm.model.contig_15227.8	OG0010567	Platygyra_sinensis_SDTHv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_acuta_KBHIv2___RNAseq.g26241.t1	OG0010567	Pocillopora_acuta_KBHIv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_acuta_LBIDv1___TCONS_00025920.p1	OG0010567	Pocillopora_acuta_LBIDv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_acuta_LBIDv1___TCONS_00025941.p1	OG0010567	Pocillopora_acuta_LBIDv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_damicornis_SIPAv1___00004867-RA	OG0010567	Pocillopora_damicornis_SIPAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_damicornis_XSCSv1___transcript_HQ_P2_transcript13338_f8p0_2139_m.1125	OG0010567	Pocillopora_damicornis_XSCSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_meandrina_KBHIv1___RNAseq.g4759.t1	OG0010567	Pocillopora_meandrina_KBHIv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_verrucosa_RSSAv1___g3972.t1	OG0010567	Pocillopora_verrucosa_RSSAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_verrucosa_XSCSv1___transcript_HQ_E1_1_transcript10501_f2p0_1958_m.601	OG0010567	Pocillopora_verrucosa_XSCSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_australiensis_SLJPv1___s0155.g15.t1	OG0010567	Porites_australiensis_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_compressa_KBHIv1___RNAseq.g24388.t1	OG0010567	Porites_compressa_KBHIv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_evermanni_NAPFv1___00037427	OG0010567	Porites_evermanni_NAPFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_lobata_NAPFv3___00044515	OG0010567	Porites_lobata_NAPFv3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_lobata_REEFv1___11923	OG0010567	Porites_lobata_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pseudodiploria_strigosa_REEFv1___28286	OG0010567	Pseudodiploria_strigosa_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rhodactis_indosinensis_NATWv1___GELO01059817.1.p1	OG0010567	Rhodactis_indosinensis_NATWv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ricordea_yuma_NAAUv1___GELN01036324.1.p1	OG0010567	Ricordea_yuma_NAAUv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Seriatopora_hystrix_REEFv1___14223	OG0010567	Seriatopora_hystrix_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___1870.t1	OG0010567	Stylophora_pistillata_GAJOv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_acuminata_SLJPv1___s0093.g21.t1	OG0010569	Acropora_acuminata_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_awi_SLJPv1___s0199.g12.t1	OG0010569	Acropora_awi_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_cytherea_SLJPv1___s0204.g7.t1	OG0010569	Acropora_cytherea_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_digitifera_SLJPv2___s0116.g21.t1	OG0010569	Acropora_digitifera_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_echinata_SLJPv1___s0064.g51.t1	OG0010569	Acropora_echinata_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_florida_SLJPv1___s0159.g20.t1	OG0010569	Acropora_florida_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_gemmifera_SLJPv1___s0034.g78.t1	OG0010569	Acropora_gemmifera_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_hyacinthus_SLJPv1___s0218.g15.t1	OG0010569	Acropora_hyacinthus_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_intermedia_SLJPv1___s0060.g45.t1	OG0010569	Acropora_intermedia_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_microphthalma_SLJPv1___s0053.g52.t1	OG0010569	Acropora_microphthalma_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_millepora_JSIDv2.1___XP_029209073.2	OG0010569	Acropora_millepora_JSIDv2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_muricata_SLJPv1___s0267.g14.t1	OG0010569	Acropora_muricata_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_muricata_XSCSv1___transcript_HQ_E2_1_transcript11907_f34p0_1618_m.316	OG0010569	Acropora_muricata_XSCSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_nasuta_SLJPv1___s0012.g57.t1	OG0010569	Acropora_nasuta_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_selago_SLJPv1___s0054.g54.t1	OG0010569	Acropora_selago_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_tenuis_SLJPv1___s0077.g54.t1	OG0010569	Acropora_tenuis_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_yongei_SLJPv1___s0030.g14.t1	OG0010569	Acropora_yongei_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Actinia_equina_RHUKv1___evm.utg2246.49	OG0010569	Actinia_equina_RHUKv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Actinia_equina_RHUKv1___evm.utg2246.50	OG0010569	Actinia_equina_RHUKv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Actinia_equina_RHUKv1___evm.utg300.38	OG0010569	Actinia_equina_RHUKv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Anthopleura_elegantissima_REEFv1___27165	OG0010569	Anthopleura_elegantissima_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Astreopora_myriophthalma_SLJPv2___sc0000151.g0037.t1	OG0010569	Astreopora_myriophthalma_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Astreopora_sp_REEFv1___23595	OG0010569	Astreopora_sp_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Exaiptasia_diaphana_CC7v1___AIPGENE4600	OG0010569	Exaiptasia_diaphana_CC7v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Goniastrea_aspera_REEFv1___m3.18547.m1	OG0010569	Goniastrea_aspera_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Madracis_auretenra_REEFv1___34109	OG0010569	Madracis_auretenra_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montastraea_cavernosa_REEFv1___16035	OG0010569	Montastraea_cavernosa_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montastrea_cavernosa_FGUSv2___31760-RA	OG0010569	Montastrea_cavernosa_FGUSv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_cactus_SLJPv2___sc0000237.g0005.t1	OG0010569	Montipora_cactus_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_capitata_KBHIv3___RNAseq.g37259.t1	OG0010569	Montipora_capitata_KBHIv3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_capitata_WTHIv1.1___g35637.t1	OG0010569	Montipora_capitata_WTHIv1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_efflorescens_SLJPv2___sc0000130.g0065.t1	OG0010569	Montipora_efflorescens_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_efflorescens_SLJPv2___sc0001628.g0002.t1	OG0010569	Montipora_efflorescens_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montipora_foliosa_XSCSv1___transcript_HQ_E3_1_transcript6765_f6p0_1619_m.104	OG0010569	Montipora_foliosa_XSCSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Orbicella_faveolata_NAPAv1___XP_020619418.1	OG0010569	Orbicella_faveolata_NAPAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Palythoa_variabilis_PCBRv1___GCVI01080225.1.p1	OG0010569	Palythoa_variabilis_PCBRv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Platygyra_sinensis_SDTHv1___evm.model.contig_82369.2	OG0010569	Platygyra_sinensis_SDTHv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Platygyra_sinensis_SDTHv1___evm.model.contig_82377.1	OG0010569	Platygyra_sinensis_SDTHv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_acuta_KBHIv2___RNAseq.g20326.t1	OG0010569	Pocillopora_acuta_KBHIv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_cf_effusa_NAPFv3___00034128	OG0010569	Pocillopora_cf_effusa_NAPFv3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_damicornis_SIPAv1___00013337-RA	OG0010569	Pocillopora_damicornis_SIPAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_damicornis_XSCSv1___transcript_HQ_P2_transcript18557_f2p0_1388_m.1402	OG0010569	Pocillopora_damicornis_XSCSv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_meandrina_KBHIv1___RNAseq.g29686.t1	OG0010569	Pocillopora_meandrina_KBHIv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pocillopora_verrucosa_RSSAv1___g3582.t1	OG0010569	Pocillopora_verrucosa_RSSAv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_australiensis_SLJPv1___s0085.g12.t1	OG0010569	Porites_australiensis_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_compressa_KBHIv1___RNAseq.g4329.t1	OG0010569	Porites_compressa_KBHIv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_compressa_KBHIv1___TS.g7612.t1a	OG0010569	Porites_compressa_KBHIv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_evermanni_NAPFv1___00017818	OG0010569	Porites_evermanni_NAPFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_lobata_NAPFv3___00029998	OG0010569	Porites_lobata_NAPFv3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_lobata_NAPFv3___00030007	OG0010569	Porites_lobata_NAPFv3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_lobata_REEFv1___3943	OG0010569	Porites_lobata_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Porites_rus_NAIDv1___3421_t	OG0010569	Porites_rus_NAIDv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pseudodiploria_strigosa_REEFv1___27671	OG0010569	Pseudodiploria_strigosa_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rhodactis_indosinensis_NATWv1___GELO01053935.1.p1	OG0010569	Rhodactis_indosinensis_NATWv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ricordea_yuma_NAAUv1___GELN01034453.1.p1	OG0010569	Ricordea_yuma_NAAUv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Seriatopora_hystrix_REEFv1___30778	OG0010569	Seriatopora_hystrix_REEFv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_acuminata_SLJPv1___s0007.g187.t1	OG0010574	Acropora_acuminata_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_acuminata_SLJPv1___s0007.g190.t1	OG0010574	Acropora_acuminata_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_awi_SLJPv1___s0291.g12.t1	OG0010574	Acropora_awi_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_cytherea_SLJPv1___s0155.g18.t1	OG0010574	Acropora_cytherea_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_digitifera_SLJPv2___s0118.g16.t1	OG0010574	Acropora_digitifera_SLJPv2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_echinata_SLJPv1___s1748.g1.t1	OG0010574	Acropora_echinata_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acropora_florida_SLJPv1___s0052.g18.t1	OG0010574	Acropora_florida_SLJPv1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
